x,y,domain,emotion
-44.04682159423828,-4.64286470413208,source,neutral
-50.482662200927734,-1.8030643463134766,source,neutral
58.25226593017578,-19.886486053466797,source,happy
-43.03773498535156,-6.478280067443848,source,happy
-40.31816864013672,-2.1748504638671875,source,happy
-16.04353141784668,25.337446212768555,source,happy
-14.333391189575195,-6.3841552734375,source,happy
-15.227785110473633,-15.744636535644531,source,happy
0.1651923805475235,14.132105827331543,source,happy
-14.357243537902832,-5.804296016693115,source,happy
-14.252635955810547,-7.087854385375977,source,happy
-10.006490707397461,5.2885308265686035,source,happy
-30.00519371032715,-17.587913513183594,source,happy
-25.36890983581543,-2.0684142112731934,source,happy
-33.88088607788086,3.7466084957122803,source,happy
-25.88582420349121,-14.17408561706543,source,happy
-19.010732650756836,-13.866500854492188,source,happy
-25.50058364868164,10.219316482543945,source,happy
-16.66825294494629,-3.240429401397705,source,happy
-27.321117401123047,-16.632070541381836,source,happy
-13.32348346710205,11.199490547180176,source,happy
-14.482336044311523,-6.292077541351318,source,happy
-7.865853309631348,33.365535736083984,source,happy
-12.857730865478516,-32.69127655029297,source,happy
9.436205863952637,10.166586875915527,source,happy
0.10435892641544342,16.97441864013672,source,happy
-17.002891540527344,-26.545061111450195,source,happy
0.05887012183666229,3.2534055709838867,source,happy
-11.961097717285156,3.586928606033325,source,happy
-13.479097366333008,16.595407485961914,source,happy
-33.77656173706055,1.0777778625488281,source,happy
-32.2413215637207,-10.173772811889648,source,happy
-42.28413009643555,-8.051255226135254,source,happy
-34.31222915649414,9.024200439453125,source,happy
-14.767631530761719,14.6668062210083,source,happy
1.248854398727417,-1.8062694072723389,source,happy
-25.332542419433594,-21.295673370361328,source,happy
-13.604389190673828,31.782472610473633,source,happy
-25.37808609008789,-20.996660232543945,source,happy
-11.569483757019043,21.164472579956055,source,happy
-23.67451286315918,-1.1479862928390503,source,happy
-23.583375930786133,4.245589256286621,source,happy
2.7504570484161377,9.724666595458984,source,happy
-28.96670913696289,-1.131394624710083,source,happy
-38.991390228271484,-9.444694519042969,source,happy
-25.458051681518555,-0.11301203817129135,source,happy
-24.31219482421875,-12.456355094909668,source,happy
-27.826860427856445,-0.9098729491233826,source,happy
-13.129353523254395,33.39574432373047,source,happy
-25.2830867767334,-14.691483497619629,source,happy
-15.016582489013672,20.962339401245117,source,happy
-13.787983894348145,30.531553268432617,source,happy
7.7542405128479,14.450468063354492,source,happy
-18.405847549438477,-28.61212921142578,source,happy
-24.0303955078125,-12.255167007446289,source,happy
-28.960948944091797,-23.547351837158203,source,happy
5.674319744110107,25.323875427246094,source,happy
-15.509510040283203,7.426852226257324,source,happy
-30.00034523010254,-2.343867778778076,source,happy
-14.127145767211914,15.571377754211426,source,happy
-12.84106159210205,12.740991592407227,source,happy
-21.92345428466797,3.1778481006622314,source,happy
-16.187583923339844,16.536985397338867,source,happy
-19.968547821044922,4.193037509918213,source,happy
-9.7105073928833,-4.994095325469971,source,happy
0.4552918076515198,16.11370277404785,source,happy
-5.537306308746338,20.883615493774414,source,neutral
-33.798004150390625,-8.273316383361816,source,neutral
42.046573638916016,-31.47635269165039,source,angry
-27.995718002319336,11.571961402893066,source,angry
-25.369504928588867,-1.8432130813598633,source,angry
0.09121785312891006,9.242297172546387,source,angry
-28.856069564819336,-21.637802124023438,source,angry
-24.24308967590332,-24.74390411376953,source,angry
-3.855844259262085,25.841197967529297,source,angry
-13.71953296661377,-9.190847396850586,source,angry
32.4918098449707,-32.32448196411133,source,angry
3.4263105392456055,20.68887710571289,source,angry
-10.890449523925781,-22.868425369262695,source,angry
1.7764465808868408,15.102880477905273,source,angry
-21.087574005126953,-21.803184509277344,source,angry
5.58238410949707,-0.5070222616195679,source,angry
-9.428662300109863,-23.52506446838379,source,angry
-14.942818641662598,-35.036930084228516,source,neutral
-20.969593048095703,-5.420260906219482,source,neutral
-26.815963745117188,13.475815773010254,source,neutral
-29.483861923217773,1.4819453954696655,source,angry
-17.229400634765625,-6.1547651290893555,source,angry
-11.044038772583008,18.79738426208496,source,angry
-4.344368934631348,24.876359939575195,source,angry
-26.803953170776367,9.754643440246582,source,angry
-26.338768005371094,-25.560361862182617,source,angry
-23.674190521240234,3.6678543090820312,source,neutral
-28.02570915222168,-10.607304573059082,source,neutral
-1.5257493257522583,-12.942570686340332,source,neutral
-41.79233169555664,-8.097990989685059,source,angry
-27.834243774414062,-20.715681076049805,source,neutral
-13.906929969787598,-2.1310436725616455,source,neutral
-15.864165306091309,-11.429247856140137,source,angry
-36.296165466308594,-3.333534002304077,source,neutral
-26.10274314880371,-14.133962631225586,source,neutral
-28.17372703552246,-22.827335357666016,source,neutral
2.536808490753174,8.797104835510254,source,angry
-12.22387981414795,-9.600954055786133,source,angry
-2.4514639377593994,24.46837615966797,source,angry
-14.254497528076172,-2.4227254390716553,source,angry
1.2946828603744507,10.010542869567871,source,angry
3.7988216876983643,36.386688232421875,source,angry
-4.156050205230713,10.454732894897461,source,sad
-21.568817138671875,4.072397232055664,source,angry
-17.349140167236328,-12.154213905334473,source,angry
-45.598968505859375,3.2541143894195557,source,neutral
-39.36403274536133,-7.15000057220459,source,angry
-24.849403381347656,10.684670448303223,source,angry
-19.791820526123047,-3.3994929790496826,source,angry
-11.297355651855469,-21.02569007873535,source,angry
-6.172078609466553,1.8072268962860107,source,angry
-4.777066707611084,23.833642959594727,source,angry
-33.84727478027344,-16.487606048583984,source,angry
36.41831970214844,-31.50870132446289,source,angry
-3.4112284183502197,-18.049163818359375,source,neutral
-12.469799995422363,-20.319801330566406,source,happy
-5.647597312927246,7.794960021972656,source,angry
-5.775708198547363,0.04407675191760063,source,angry
-5.7105183601379395,-1.6244686841964722,source,angry
-4.99472713470459,25.577816009521484,source,angry
40.40064239501953,-32.94624328613281,source,neutral
